2	0.6744846162038138
3	0.6119827529840295
4	0.513152885989017
5	0.48241539717403564
6	0.4479904848312755
7	0.4213384032966484
8	0.4099517347832386
9	0.3916848002770846
10	0.3759494725771693
11	0.3711806595027509
12	0.362930010957494
13	0.24983790182700466
14	0.2894115593097769
15	0.30212163142859777
16	0.35598989811197884
17	0.3495908180862663
18	0.32390341950830415
19	0.3551954315813447
20	0.3584294234877449
21	0.3629584263725591
22	0.36553036449964144
23	0.3720073456371604
24	0.3886941227504985
25	0.3865279323047376
26	0.3983508451585144
27	0.40296574662470674
28	0.41304131086793416
29	0.41262733291181847
30	0.4200090790940275
31	0.4287589632554781
32	0.4262025242894593
33	0.4257997892739367
34	0.4125993944456163
35	0.4442881532606553
36	0.4481529901643807
37	0.45397839307663157
38	0.4277563474181099
39	0.46544916169741
40	0.4821428880172683
41	0.4868862334014286
42	0.49432305223900946
43	0.5008607518908793
44	0.5056128542084516
45	0.5051720295534062
46	0.5097039060312915
47	0.5157944749404046
48	0.4996077928713807
49	0.5376952889205425
50	0.543460604276569
51	0.5461548832679214
52	0.5214864808490355
53	0.5551966652226747
54	0.5559495485453346
55	0.5603137790891723
56	0.57673658370585
57	0.5749501803843406
58	0.5823081994706373
59	0.582108904586246
60	0.562150903934631
61	0.5855207823447807
62	0.5927702694563062
63	0.5958676155328688
64	0.5691268931805413
65	0.5847162988899365
66	0.6162562955888274
67	0.5353444703218612
68	0.621000816236538
69	0.6174605461148988
70	0.6134633944807548
71	0.6078151723395283
72	0.6353079116993694
73	0.6390062673920591
74	0.6423069946628734
75	0.6431710293817383
76	0.6452376321998453
77	0.6468204254581484
78	0.6497911737915543
79	0.6437853815693847
80	0.6169574826529458
81	0.6618220313298303
82	0.6515126883186156
83	0.6650063338387842
84	0.6642642551128386
85	0.6678368917821427
86	0.6684164246696442
87	0.6531927212689931
88	0.6783612983038055
89	0.6699808999181306
90	0.6798425635884054
91	0.6841906486782128
92	0.6827365978890038
93	0.6796416731260791
94	0.6790718607718148
95	0.6824041402926412
96	0.6899343626396333
97	0.6952574176628586
98	0.6956813170048171
99	0.691561279415776
