100	0.11670628917224984
200	0.10979890890782731
300	0.12577322960508328
400	0.12427596531901132
500	0.12359909671105034
600	0.12042729238522437
700	0.12636479836038253
800	0.12484741983138371
900	0.11664387979082431
1000	0.11909551545776936
1100	0.1252797783784243
1200	0.11962926070632897
1300	0.12373987826371073
1400	0.11561107288376207
1500	0.12474933853075701
1600	0.0954999654062723
1700	0.12238562260671729
1800	0.11931196545516619
1900	0.12074687233105662
2000	0.11573971209876888
2100	0.118535677379334
2200	0.11704955897634502
2300	0.11684323549880032
2400	0.11472203024359588
2500	0.11514066723182709
2600	0.11364126167665477
2700	0.11258813546497298
2800	0.11260874892283902
2900	0.1125892791260176
3000	0.11186969804190042
3100	0.11140153013977333
3200	0.10832868496391458
3300	0.10945544927849005
3400	0.10521213818652869
3500	0.10942732805288954
3600	0.10714611291158832
3700	0.10640492530652261
3800	0.0998227999284673
3900	0.1074297428661711
4000	0.10066484876357232
4100	0.10659139716323357
4200	0.10608200731617853
4300	0.10632818000231524
4400	0.10077766471296046
4500	0.10057753669502575
4600	0.10191566685959781
4700	0.09820659641227265
4800	0.10284671850197971
4900	0.10460522683479585
5000	0.10517997976702448
