2	0.11452648182075188
3	0.1149725400272443
4	0.11479813708455772
5	0.11497094999853423
6	0.11453415092598179
7	0.11195174656028818
8	0.11353935087167827
9	0.11511288349841015
10	0.11522707985217268
11	0.11469488173608341
12	0.113749089609002
13	0.11399849724525984
14	0.11472061969810975
15	0.1108443146136896
16	0.11137315138952616
17	0.1123372717748899
18	0.11508264697824698
19	0.11483692452103031
20	0.11470225963206679
21	0.11420021325476984
22	0.11356662235250709
23	0.10879262424492085
24	0.11271256364956046
25	0.1138253264870803
26	0.09903247347325968
27	0.11376149410659012
28	0.11432814756797145
29	0.11385554525984055
30	0.11425623248088247
31	0.11490708443328729
32	0.11383103220391803
33	0.11458745745774424
34	0.11482927531953509
35	0.11471934874592349
36	0.114789127045271
37	0.11128013559807365
38	0.11422153588203808
39	0.11497152055600614
40	0.11420575550210334
41	0.1148253761808439
42	0.11446298173731446
43	0.11222875737463593
44	0.11169111531100692
45	0.11486252073178871
46	0.11315480259516049
47	0.11402194486700565
48	0.11485462424158376
49	0.10817838082547507
50	0.10610817535566422
51	0.11393538374694076
52	0.11505590794775979
53	0.11528287497388144
54	0.11420565598811742
55	0.10822495793063325
56	0.10725572458652718
57	0.11362098249914057
58	0.11520448793535176
59	0.115026255859101
60	0.11490050993664729
61	0.1152118284955338
62	0.11520971804621358
63	0.11462227511226585
64	0.113405669521085
65	0.11482932034496547
66	0.11486811161200437
67	0.11306798541933656
68	0.11320205283565163
69	0.11507863063263349
70	0.11485409179460124
71	0.11534312565956129
72	0.11351889958094824
73	0.11489838058939586
74	0.11414480957743801
75	0.11525407888520463
76	0.1087245557891278
77	0.11382787319786881
78	0.1147035726755594
79	0.11526388686763252
80	0.1139275982864195
81	0.11524411809362538
82	0.11479321706923598
83	0.11492691145114638
84	0.0994146119689496
85	0.11466348382737404
86	0.09472697067749555
87	0.115020319228471
88	0.11464669887882593
89	0.11431528626203628
90	0.11489361009555517
91	0.11453501917148474
92	0.1129751101802684
93	0.11455899893728917
94	0.11482857672636579
95	0.11452185831828625
96	0.11436994517107575
97	0.11428248260820155
98	0.11505719731619027
99	0.11471962048858206
